CustomerID,Days_Since_Last_Purchase,Purchase_Frequency,Annual_Income,Average_Order_Value,Total_Items_Purchased,Total_Quantity,Average_Quantity_Per_Order,Days_Since_First_Purchase,Customer_Lifetime_Days,Purchase_Rate,Customer_Segment_Tenure,Age,Years_Customer,Spending_Score,Cluster,Cluster_Interpretation
15880.0,368,1,343.28,3.27,105,211,2.01,368,0,1.0,VIP (1y+),18,0.1,29,0,Budget-conscious customers with moderate spending patterns
15881.0,311,5,501.39,17.29,29,260,8.97,363,52,0.0943,Loyal (6-12m),46,0.1,41,0,Budget-conscious customers with moderate spending patterns
15882.0,198,4,516.36,22.45,23,276,12.0,367,169,0.0235,VIP (1y+),39,0.5,41,0,Budget-conscious customers with moderate spending patterns
15883.0,1,2,396.48,8.09,49,223,4.55,32,31,0.0625,Recent (1-3m),47,0.1,34,0,Budget-conscious customers with moderate spending patterns
15885.0,92,3,379.35,21.08,18,111,6.17,308,216,0.0138,Loyal (6-12m),42,0.6,32,0,Budget-conscious customers with moderate spending patterns
15886.0,59,1,181.09,15.09,12,147,12.25,59,0,1.0,Recent (1-3m),50,0.1,13,0,Budget-conscious customers with moderate spending patterns
15888.0,80,1,168.31,14.03,12,76,6.33,80,0,1.0,Recent (1-3m),45,0.1,12,0,Budget-conscious customers with moderate spending patterns
15889.0,156,2,446.87,4.81,93,215,2.31,368,212,0.0094,VIP (1y+),41,0.6,37,0,Budget-conscious customers with moderate spending patterns
15891.0,226,1,524.52,8.46,62,442,7.13,226,0,1.0,Loyal (6-12m),68,0.1,42,0,Budget-conscious customers with moderate spending patterns
15894.0,252,2,263.55,6.43,41,168,4.1,368,116,0.0171,VIP (1y+),27,0.3,21,0,Budget-conscious customers with moderate spending patterns
15895.0,149,1,179.17,16.29,11,94,8.55,149,0,1.0,Regular (3-6m),39,0.1,13,0,Budget-conscious customers with moderate spending patterns
15897.0,193,2,222.05,9.25,24,261,10.88,193,0,2.0,Loyal (6-12m),55,0.1,17,0,Budget-conscious customers with moderate spending patterns
15898.0,0,5,1388.88,16.15,86,570,6.63,368,368,0.0136,VIP (1y+),23,1.0,71,2,Frequent buyers with consistent engagement
15899.0,368,1,56.25,14.06,4,39,9.75,368,0,1.0,VIP (1y+),34,0.1,1,0,Budget-conscious customers with moderate spending patterns
15900.0,23,1,351.11,6.88,51,221,4.33,23,0,1.0,New (0-30d),40,0.1,30,0,Budget-conscious customers with moderate spending patterns
15901.0,16,3,363.88,3.14,116,384,3.31,154,138,0.0216,Regular (3-6m),48,0.4,31,0,Budget-conscious customers with moderate spending patterns
15903.0,9,7,5126.76,69.28,74,2410,32.57,294,285,0.0245,Loyal (6-12m),20,0.8,94,2,Frequent buyers with consistent engagement
15904.0,7,1,164.68,5.49,30,84,2.8,7,0,1.0,New (0-30d),34,0.1,11,0,Budget-conscious customers with moderate spending patterns
15906.0,19,7,1567.69,10.45,150,544,3.63,254,235,0.0297,Loyal (6-12m),59,0.6,74,2,Frequent buyers with consistent engagement
15907.0,3,3,967.45,3.89,249,509,2.04,209,206,0.0145,Loyal (6-12m),39,0.6,61,2,Frequent buyers with consistent engagement
15909.0,173,1,191.94,27.42,7,98,14.0,173,0,1.0,Regular (3-6m),33,0.1,14,0,Budget-conscious customers with moderate spending patterns
15910.0,0,8,1232.18,4.61,267,1015,3.8,316,316,0.0252,Loyal (6-12m),46,0.9,67,2,Frequent buyers with consistent engagement
15912.0,177,2,264.62,13.93,19,185,9.74,232,55,0.0357,Loyal (6-12m),31,0.2,21,0,Budget-conscious customers with moderate spending patterns
15916.0,15,8,1528.09,9.86,155,757,4.88,365,350,0.0228,Loyal (6-12m),56,1.0,73,2,Frequent buyers with consistent engagement
15917.0,247,1,123.1,10.26,12,42,3.5,247,0,1.0,Loyal (6-12m),38,0.1,6,0,Budget-conscious customers with moderate spending patterns
15918.0,190,2,334.23,8.36,40,153,3.82,270,80,0.0247,Loyal (6-12m),42,0.2,28,0,Budget-conscious customers with moderate spending patterns
15919.0,19,2,639.89,4.47,143,545,3.81,368,349,0.0057,VIP (1y+),31,1.0,48,2,Frequent buyers with consistent engagement
15920.0,153,4,167.5,2.79,60,99,1.65,153,0,4.0,Regular (3-6m),35,0.1,11,0,Budget-conscious customers with moderate spending patterns
15921.0,172,1,336.03,13.44,25,166,6.64,172,0,1.0,Regular (3-6m),36,0.1,29,0,Budget-conscious customers with moderate spending patterns
15922.0,372,1,369.5,33.59,11,138,12.55,372,0,1.0,VIP (1y+),33,0.1,31,0,Budget-conscious customers with moderate spending patterns
15923.0,372,1,127.08,6.05,21,122,5.81,372,0,1.0,VIP (1y+),43,0.1,7,0,Budget-conscious customers with moderate spending patterns
15925.0,193,1,207.15,17.26,12,93,7.75,193,0,1.0,Loyal (6-12m),50,0.1,16,0,Budget-conscious customers with moderate spending patterns
15930.0,66,1,426.63,20.32,21,139,6.62,66,0,1.0,Recent (1-3m),34,0.1,36,0,Budget-conscious customers with moderate spending patterns
15932.0,3,8,2495.87,21.7,115,2325,20.22,288,285,0.028,Loyal (6-12m),55,0.8,84,2,Frequent buyers with consistent engagement
15933.0,20,3,1107.46,14.97,74,885,11.96,86,66,0.0448,Recent (1-3m),52,0.2,65,0,Budget-conscious customers with moderate spending patterns
15935.0,238,2,416.86,34.74,12,115,9.58,241,3,0.5,Loyal (6-12m),27,0.1,35,0,Budget-conscious customers with moderate spending patterns
15937.0,63,1,145.35,20.76,7,73,10.43,63,0,1.0,Recent (1-3m),39,0.1,9,0,Budget-conscious customers with moderate spending patterns
15938.0,111,5,404.58,22.48,18,240,13.33,323,212,0.0235,Loyal (6-12m),43,0.6,34,0,Budget-conscious customers with moderate spending patterns
15939.0,89,15,6115.01,80.46,76,4728,62.21,331,242,0.0617,Loyal (6-12m),37,0.7,95,2,Frequent buyers with consistent engagement
15940.0,310,1,35.8,35.8,1,4,4.0,310,0,1.0,Loyal (6-12m),55,0.1,1,0,Budget-conscious customers with moderate spending patterns
15942.0,133,1,337.44,24.1,14,232,16.57,133,0,1.0,Regular (3-6m),27,0.1,29,0,Budget-conscious customers with moderate spending patterns
15944.0,276,1,325.1,54.18,6,50,8.33,276,0,1.0,Loyal (6-12m),34,0.1,27,0,Budget-conscious customers with moderate spending patterns
15945.0,364,1,181.0,90.5,2,52,26.0,364,0,1.0,Loyal (6-12m),46,0.1,13,0,Budget-conscious customers with moderate spending patterns
15947.0,82,1,1708.24,58.9,29,898,30.97,82,0,1.0,Recent (1-3m),53,0.1,76,0,Budget-conscious customers with moderate spending patterns
15948.0,7,2,955.24,15.92,60,567,9.45,43,36,0.0541,Recent (1-3m),31,0.1,60,0,Budget-conscious customers with moderate spending patterns
15949.0,16,2,364.72,19.2,19,284,14.95,70,54,0.0364,Recent (1-3m),35,0.1,31,0,Budget-conscious customers with moderate spending patterns
15950.0,31,4,1765.51,18.02,98,729,7.44,359,328,0.0122,Loyal (6-12m),20,0.9,76,2,Frequent buyers with consistent engagement
15951.0,8,2,708.22,17.27,41,313,7.63,285,277,0.0072,Loyal (6-12m),44,0.8,52,2,Frequent buyers with consistent engagement
15952.0,33,4,806.57,8.86,91,399,4.38,224,191,0.0208,Loyal (6-12m),53,0.5,56,2,Frequent buyers with consistent engagement
15953.0,14,8,1659.38,16.93,98,892,9.1,368,354,0.0225,VIP (1y+),21,1.0,75,2,Frequent buyers with consistent engagement
15955.0,23,14,4416.26,24.13,183,2135,11.67,372,349,0.04,VIP (1y+),28,1.0,93,2,Frequent buyers with consistent engagement
15957.0,31,1,428.89,10.21,42,211,5.02,31,0,1.0,Recent (1-3m),35,0.1,36,0,Budget-conscious customers with moderate spending patterns
15958.0,73,1,104.35,14.91,7,33,4.71,73,0,1.0,Recent (1-3m),30,0.1,4,0,Budget-conscious customers with moderate spending patterns
15963.0,19,2,470.76,16.81,28,298,10.64,44,25,0.0769,Recent (1-3m),50,0.1,39,0,Budget-conscious customers with moderate spending patterns
15965.0,16,4,845.64,6.93,122,453,3.71,366,350,0.0114,VIP (1y+),35,1.0,57,2,Frequent buyers with consistent engagement
15967.0,22,2,418.83,4.99,84,211,2.51,318,296,0.0067,Loyal (6-12m),27,0.8,36,2,Frequent buyers with consistent engagement
15969.0,2,3,666.1,33.3,20,124,6.2,185,183,0.0163,Loyal (6-12m),37,0.5,50,0,Budget-conscious customers with moderate spending patterns
15970.0,303,1,314.1,28.55,11,116,10.55,303,0,1.0,Loyal (6-12m),36,0.1,26,0,Budget-conscious customers with moderate spending patterns
15971.0,17,12,4199.85,120.0,35,1717,49.06,310,293,0.0408,Loyal (6-12m),31,0.8,92,2,Frequent buyers with consistent engagement
15973.0,366,1,307.82,76.96,4,106,26.5,366,0,1.0,VIP (1y+),54,0.1,25,0,Budget-conscious customers with moderate spending patterns
15974.0,38,7,3442.15,19.56,176,2262,12.85,288,250,0.0279,Loyal (6-12m),32,0.7,89,2,Frequent buyers with consistent engagement
15975.0,83,1,371.01,15.46,24,243,10.12,83,0,1.0,Recent (1-3m),22,0.1,32,0,Budget-conscious customers with moderate spending patterns
15976.0,164,2,430.94,4.4,98,277,2.83,219,55,0.0357,Loyal (6-12m),26,0.2,37,0,Budget-conscious customers with moderate spending patterns
15977.0,16,2,1054.73,16.23,65,1016,15.63,38,22,0.087,Recent (1-3m),48,0.1,63,0,Budget-conscious customers with moderate spending patterns
15978.0,76,1,1098.78,22.42,49,888,18.12,76,0,1.0,Recent (1-3m),39,0.1,64,0,Budget-conscious customers with moderate spending patterns
15980.0,88,3,2398.86,55.79,43,1560,36.28,253,165,0.0181,Loyal (6-12m),35,0.5,83,2,Frequent buyers with consistent engagement
15981.0,24,8,3408.48,35.14,97,1866,19.24,310,286,0.0279,Loyal (6-12m),35,0.8,89,2,Frequent buyers with consistent engagement
15983.0,21,4,1475.02,13.05,113,892,7.89,373,352,0.0113,VIP (1y+),54,1.0,72,2,Frequent buyers with consistent engagement
15984.0,2,10,2837.67,10.51,270,1843,6.83,367,365,0.0273,VIP (1y+),52,1.0,86,2,Frequent buyers with consistent engagement
15985.0,122,2,1142.42,30.88,37,1086,29.35,236,114,0.0174,Loyal (6-12m),21,0.3,66,0,Budget-conscious customers with moderate spending patterns
15986.0,29,1,168.12,12.01,14,268,19.14,29,0,1.0,New (0-30d),28,0.1,11,0,Budget-conscious customers with moderate spending patterns
15987.0,11,7,1451.28,10.37,140,1556,11.11,368,357,0.0196,VIP (1y+),46,1.0,72,2,Frequent buyers with consistent engagement
15988.0,18,1,158.03,5.85,27,181,6.7,18,0,1.0,New (0-30d),19,0.1,10,0,Budget-conscious customers with moderate spending patterns
15990.0,43,2,792.11,15.23,52,443,8.52,286,243,0.0082,Loyal (6-12m),51,0.7,55,2,Frequent buyers with consistent engagement
15992.0,3,1,41.99,14.0,3,17,5.67,3,0,1.0,New (0-30d),51,0.1,1,0,Budget-conscious customers with moderate spending patterns
15993.0,8,7,2797.57,5.07,552,2051,3.72,43,35,0.1944,Recent (1-3m),58,0.1,86,2,Frequent buyers with consistent engagement
15994.0,54,1,427.07,12.2,35,177,5.06,54,0,1.0,Recent (1-3m),28,0.1,36,0,Budget-conscious customers with moderate spending patterns
15996.0,87,6,1060.68,8.16,130,384,2.95,365,278,0.0215,Loyal (6-12m),51,0.8,63,2,Frequent buyers with consistent engagement
15998.0,36,5,3089.97,6.11,506,2041,4.03,361,325,0.0153,Loyal (6-12m),60,0.9,88,2,Frequent buyers with consistent engagement
16000.0,2,3,12393.7,1377.08,9,5110,567.78,2,0,3.0,New (0-30d),37,0.1,98,2,Frequent buyers with consistent engagement
16003.0,29,5,2735.37,26.56,103,1185,11.5,359,330,0.0151,Loyal (6-12m),24,0.9,86,2,Frequent buyers with consistent engagement
16005.0,11,4,615.39,2.82,218,300,1.38,270,259,0.0154,Loyal (6-12m),33,0.7,47,2,Frequent buyers with consistent engagement
16006.0,210,1,101.4,12.68,8,84,10.5,210,0,1.0,Loyal (6-12m),52,0.1,4,0,Budget-conscious customers with moderate spending patterns
16007.0,47,4,1701.94,4.42,385,1393,3.62,214,167,0.0238,Loyal (6-12m),37,0.5,76,2,Frequent buyers with consistent engagement
16008.0,23,3,478.78,14.51,33,323,9.79,204,181,0.0165,Loyal (6-12m),26,0.5,39,0,Budget-conscious customers with moderate spending patterns
16009.0,21,4,992.71,11.03,90,378,4.2,159,138,0.0288,Regular (3-6m),60,0.4,61,2,Frequent buyers with consistent engagement
16010.0,245,3,407.5,4.74,86,210,2.44,362,117,0.0254,Loyal (6-12m),55,0.3,35,0,Budget-conscious customers with moderate spending patterns
16011.0,7,16,3362.71,15.86,212,2042,9.63,365,358,0.0446,Loyal (6-12m),24,1.0,89,2,Frequent buyers with consistent engagement
16012.0,34,3,1415.29,15.06,94,799,8.5,154,120,0.0248,Regular (3-6m),43,0.3,71,0,Budget-conscious customers with moderate spending patterns
16013.0,3,47,37130.6,267.13,139,15536,111.77,370,367,0.1277,VIP (1y+),54,1.0,99,1,High-value customers with strong purchasing power
16014.0,37,3,662.38,4.57,145,265,1.83,290,253,0.0118,Loyal (6-12m),34,0.7,49,2,Frequent buyers with consistent engagement
16015.0,3,3,705.39,3.88,182,909,4.99,48,45,0.0652,Recent (1-3m),45,0.1,52,0,Budget-conscious customers with moderate spending patterns
16016.0,2,8,1508.76,6.42,235,620,2.64,366,364,0.0219,VIP (1y+),37,1.0,73,2,Frequent buyers with consistent engagement
16017.0,46,1,211.88,6.62,32,102,3.19,46,0,1.0,Recent (1-3m),45,0.1,16,0,Budget-conscious customers with moderate spending patterns
16018.0,38,2,408.9,14.6,28,190,6.79,179,141,0.0141,Regular (3-6m),37,0.4,35,0,Budget-conscious customers with moderate spending patterns
16019.0,46,9,3786.24,23.66,160,1733,10.83,364,318,0.0282,Loyal (6-12m),62,0.9,91,2,Frequent buyers with consistent engagement
16020.0,16,3,851.01,18.5,46,487,10.59,64,48,0.0612,Recent (1-3m),38,0.1,57,0,Budget-conscious customers with moderate spending patterns
16022.0,259,1,628.28,8.27,76,261,3.43,259,0,1.0,Loyal (6-12m),64,0.1,48,0,Budget-conscious customers with moderate spending patterns
16023.0,45,3,719.81,7.13,101,358,3.54,265,220,0.0136,Loyal (6-12m),68,0.6,52,2,Frequent buyers with consistent engagement
16024.0,11,1,251.24,3.93,64,398,6.22,11,0,1.0,New (0-30d),32,0.1,20,0,Budget-conscious customers with moderate spending patterns
16025.0,29,1,439.66,15.7,28,338,12.07,29,0,1.0,New (0-30d),27,0.1,37,0,Budget-conscious customers with moderate spending patterns
16026.0,42,1,236.09,7.38,32,243,7.59,42,0,1.0,Recent (1-3m),18,0.1,19,0,Budget-conscious customers with moderate spending patterns
16027.0,91,6,934.62,58.41,16,1147,71.69,302,211,0.0283,Loyal (6-12m),26,0.6,60,2,Frequent buyers with consistent engagement
16029.0,38,63,81024.84,334.81,242,40208,166.15,373,335,0.1875,VIP (1y+),52,0.9,100,1,High-value customers with strong purchasing power
16030.0,309,1,331.24,11.42,29,283,9.76,309,0,1.0,Loyal (6-12m),50,0.1,28,0,Budget-conscious customers with moderate spending patterns
16031.0,91,2,548.94,5.49,100,423,4.23,246,155,0.0128,Loyal (6-12m),33,0.4,43,0,Budget-conscious customers with moderate spending patterns
16033.0,5,20,8816.4,7.75,1137,3539,3.11,369,364,0.0548,VIP (1y+),22,1.0,97,2,Frequent buyers with consistent engagement
16034.0,195,3,437.7,19.9,22,242,11.0,332,137,0.0217,Loyal (6-12m),31,0.4,37,0,Budget-conscious customers with moderate spending patterns
16036.0,86,2,758.92,13.8,55,716,13.02,262,176,0.0113,Loyal (6-12m),34,0.5,54,0,Budget-conscious customers with moderate spending patterns
16037.0,269,3,855.02,21.92,39,428,10.97,358,89,0.0333,Loyal (6-12m),39,0.2,57,0,Budget-conscious customers with moderate spending patterns
16038.0,7,3,471.78,18.15,26,244,9.38,201,194,0.0154,Loyal (6-12m),33,0.5,39,0,Budget-conscious customers with moderate spending patterns
16040.0,64,3,1313.55,20.21,65,684,10.52,268,204,0.0146,Loyal (6-12m),40,0.6,69,2,Frequent buyers with consistent engagement
16041.0,30,3,3166.4,527.73,6,1584,264.0,140,110,0.027,Regular (3-6m),46,0.3,88,2,Frequent buyers with consistent engagement
16042.0,21,5,1197.27,16.86,71,755,10.63,331,310,0.0161,Loyal (6-12m),38,0.8,67,2,Frequent buyers with consistent engagement
16043.0,37,4,773.99,19.85,39,503,12.9,317,280,0.0142,Loyal (6-12m),18,0.8,54,2,Frequent buyers with consistent engagement
16045.0,119,4,1340.7,16.15,83,897,10.81,289,170,0.0234,Loyal (6-12m),30,0.5,70,2,Frequent buyers with consistent engagement
16048.0,372,2,256.44,32.06,8,144,18.0,372,0,2.0,VIP (1y+),52,0.1,21,0,Budget-conscious customers with moderate spending patterns
16049.0,39,3,1111.79,3.56,312,793,2.54,74,35,0.0833,Recent (1-3m),34,0.1,65,0,Budget-conscious customers with moderate spending patterns
16050.0,173,1,137.9,13.79,10,278,27.8,173,0,1.0,Regular (3-6m),32,0.1,8,0,Budget-conscious customers with moderate spending patterns
16052.0,53,1,362.06,10.65,34,282,8.29,53,0,1.0,Recent (1-3m),49,0.1,31,0,Budget-conscious customers with moderate spending patterns
16053.0,32,2,1511.95,18.0,84,1793,21.35,121,89,0.0222,Regular (3-6m),34,0.2,73,0,Budget-conscious customers with moderate spending patterns
16054.0,144,1,783.9,11.2,70,380,5.43,144,0,1.0,Regular (3-6m),26,0.1,55,0,Budget-conscious customers with moderate spending patterns
16055.0,220,1,134.8,16.85,8,22,2.75,220,0,1.0,Loyal (6-12m),44,0.1,7,0,Budget-conscious customers with moderate spending patterns
16056.0,44,1,664.85,9.78,68,347,5.1,44,0,1.0,Recent (1-3m),56,0.1,50,0,Budget-conscious customers with moderate spending patterns
16057.0,15,7,2263.12,18.7,121,863,7.13,284,269,0.0259,Loyal (6-12m),27,0.7,82,2,Frequent buyers with consistent engagement
16059.0,65,6,1459.86,8.11,180,643,3.57,367,302,0.0198,VIP (1y+),19,0.8,72,2,Frequent buyers with consistent engagement
16062.0,9,4,1153.62,18.03,64,800,12.5,364,355,0.0112,Loyal (6-12m),33,1.0,66,2,Frequent buyers with consistent engagement
16063.0,259,1,335.32,14.58,23,262,11.39,259,0,1.0,Loyal (6-12m),23,0.1,28,0,Budget-conscious customers with moderate spending patterns
16065.0,364,1,372.09,5.03,74,231,3.12,364,0,1.0,Loyal (6-12m),33,0.1,32,0,Budget-conscious customers with moderate spending patterns
16066.0,16,5,1521.87,14.92,102,936,9.18,123,107,0.0463,Regular (3-6m),35,0.3,73,2,Frequent buyers with consistent engagement
16070.0,21,2,852.15,25.82,33,457,13.85,31,10,0.1818,Recent (1-3m),41,0.1,57,0,Budget-conscious customers with moderate spending patterns
16071.0,44,1,326.24,15.54,21,180,8.57,44,0,1.0,Recent (1-3m),45,0.1,27,0,Budget-conscious customers with moderate spending patterns
16072.0,287,1,584.32,25.41,23,140,6.09,287,0,1.0,Loyal (6-12m),34,0.1,45,0,Budget-conscious customers with moderate spending patterns
16073.0,296,1,122.4,122.4,1,48,48.0,296,0,1.0,Loyal (6-12m),18,0.1,6,0,Budget-conscious customers with moderate spending patterns
16076.0,2,10,2234.73,17.32,129,1435,11.12,208,206,0.0483,Loyal (6-12m),49,0.6,82,2,Frequent buyers with consistent engagement
16078.0,283,1,79.2,79.2,1,16,16.0,283,0,1.0,Loyal (6-12m),36,0.1,2,0,Budget-conscious customers with moderate spending patterns
16079.0,16,3,1352.0,64.38,21,864,41.14,39,23,0.125,Recent (1-3m),35,0.1,70,0,Budget-conscious customers with moderate spending patterns
16080.0,81,2,217.16,21.72,10,128,12.8,273,192,0.0104,Loyal (6-12m),51,0.5,17,0,Budget-conscious customers with moderate spending patterns
16081.0,55,5,2806.9,12.37,227,1477,6.51,366,311,0.016,VIP (1y+),28,0.9,86,2,Frequent buyers with consistent engagement
16083.0,100,2,1317.62,42.5,31,908,29.29,360,260,0.0077,Loyal (6-12m),37,0.7,69,2,Frequent buyers with consistent engagement
16084.0,298,1,436.18,11.48,38,216,5.68,298,0,1.0,Loyal (6-12m),42,0.1,37,0,Budget-conscious customers with moderate spending patterns
16085.0,22,5,981.51,5.88,167,636,3.81,320,298,0.0167,Loyal (6-12m),24,0.8,61,2,Frequent buyers with consistent engagement
16086.0,58,5,1121.39,28.75,39,511,13.1,366,308,0.0162,VIP (1y+),45,0.8,65,2,Frequent buyers with consistent engagement
16091.0,154,2,315.06,17.5,18,154,8.56,198,44,0.0444,Loyal (6-12m),30,0.1,26,0,Budget-conscious customers with moderate spending patterns
16092.0,114,3,817.86,16.04,51,628,12.31,253,139,0.0214,Loyal (6-12m),40,0.4,56,0,Budget-conscious customers with moderate spending patterns
16093.0,106,1,17.0,17.0,1,20,20.0,106,0,1.0,Regular (3-6m),34,0.1,0,0,Budget-conscious customers with moderate spending patterns
16094.0,11,4,1078.23,17.11,63,647,10.27,218,207,0.0192,Loyal (6-12m),52,0.6,64,2,Frequent buyers with consistent engagement
16096.0,263,1,320.62,26.72,12,155,12.92,263,0,1.0,Loyal (6-12m),22,0.1,27,0,Budget-conscious customers with moderate spending patterns
16097.0,239,1,185.05,18.5,10,87,8.7,239,0,1.0,Loyal (6-12m),38,0.1,13,0,Budget-conscious customers with moderate spending patterns
16098.0,87,7,2005.63,29.93,67,613,9.15,373,286,0.0244,VIP (1y+),44,0.8,79,2,Frequent buyers with consistent engagement
16099.0,49,3,731.9,18.77,39,434,11.13,225,176,0.0169,Loyal (6-12m),58,0.5,53,2,Frequent buyers with consistent engagement
16101.0,70,1,1290.7,16.98,76,757,9.96,70,0,1.0,Recent (1-3m),30,0.1,69,0,Budget-conscious customers with moderate spending patterns
16102.0,41,3,1842.14,32.32,57,942,16.53,128,87,0.0341,Regular (3-6m),49,0.2,77,0,Budget-conscious customers with moderate spending patterns
16103.0,6,6,1429.64,29.78,48,558,11.62,233,227,0.0263,Loyal (6-12m),33,0.6,71,2,Frequent buyers with consistent engagement
16104.0,61,1,302.36,10.43,29,123,4.24,61,0,1.0,Recent (1-3m),48,0.1,24,0,Budget-conscious customers with moderate spending patterns
16105.0,248,1,336.96,25.92,13,330,25.38,248,0,1.0,Loyal (6-12m),35,0.1,29,0,Budget-conscious customers with moderate spending patterns
16106.0,65,1,108.38,18.06,6,74,12.33,65,0,1.0,Recent (1-3m),56,0.1,4,0,Budget-conscious customers with moderate spending patterns
16107.0,17,7,3204.16,103.36,31,1176,37.94,182,165,0.0422,Loyal (6-12m),53,0.5,88,2,Frequent buyers with consistent engagement
16108.0,84,1,842.5,17.55,48,615,12.81,84,0,1.0,Recent (1-3m),51,0.1,57,0,Budget-conscious customers with moderate spending patterns
16109.0,218,2,611.88,33.99,18,612,34.0,308,90,0.022,Loyal (6-12m),40,0.2,47,0,Budget-conscious customers with moderate spending patterns
16110.0,44,3,1337.48,3.78,354,733,2.07,310,266,0.0112,Loyal (6-12m),46,0.7,70,2,Frequent buyers with consistent engagement
16112.0,142,4,195.74,12.23,16,574,35.88,338,196,0.0203,Loyal (6-12m),48,0.5,14,0,Budget-conscious customers with moderate spending patterns
16113.0,182,1,161.38,5.38,30,176,5.87,182,0,1.0,Loyal (6-12m),33,0.1,11,0,Budget-conscious customers with moderate spending patterns
16114.0,170,1,135.75,16.97,8,43,5.38,170,0,1.0,Regular (3-6m),35,0.1,8,0,Budget-conscious customers with moderate spending patterns
16115.0,9,8,1667.97,5.87,284,1001,3.52,292,283,0.0282,Loyal (6-12m),38,0.8,75,2,Frequent buyers with consistent engagement
16116.0,211,1,612.78,18.02,34,248,7.29,211,0,1.0,Loyal (6-12m),31,0.1,47,0,Budget-conscious customers with moderate spending patterns
16117.0,189,1,232.21,7.74,30,130,4.33,189,0,1.0,Loyal (6-12m),37,0.1,18,0,Budget-conscious customers with moderate spending patterns
16119.0,7,2,423.36,26.46,16,240,15.0,72,65,0.0303,Recent (1-3m),34,0.2,36,0,Budget-conscious customers with moderate spending patterns
16120.0,58,4,1309.14,43.64,30,878,29.27,58,0,4.0,Recent (1-3m),37,0.1,69,0,Budget-conscious customers with moderate spending patterns
16121.0,56,2,867.11,4.09,212,586,2.76,215,159,0.0125,Loyal (6-12m),18,0.4,58,0,Budget-conscious customers with moderate spending patterns
16122.0,72,4,684.42,18.01,38,1128,29.68,366,294,0.0136,VIP (1y+),39,0.8,51,2,Frequent buyers with consistent engagement
16123.0,51,1,307.78,19.24,16,170,10.62,51,0,1.0,Recent (1-3m),44,0.1,25,0,Budget-conscious customers with moderate spending patterns
16124.0,316,1,249.0,22.64,11,48,4.36,316,0,1.0,Loyal (6-12m),49,0.1,20,0,Budget-conscious customers with moderate spending patterns
16125.0,366,1,289.35,22.26,13,124,9.54,366,0,1.0,VIP (1y+),28,0.1,23,0,Budget-conscious customers with moderate spending patterns
16126.0,28,4,6287.77,53.74,117,2125,18.16,296,268,0.0149,Loyal (6-12m),35,0.7,95,2,Frequent buyers with consistent engagement
16127.0,38,1,656.25,16.41,40,323,8.07,38,0,1.0,Recent (1-3m),40,0.1,49,0,Budget-conscious customers with moderate spending patterns
16128.0,17,5,1880.22,21.13,89,988,11.1,282,265,0.0188,Loyal (6-12m),43,0.7,78,2,Frequent buyers with consistent engagement
16131.0,51,6,3506.54,44.96,78,1802,23.1,239,188,0.0317,Loyal (6-12m),36,0.5,89,2,Frequent buyers with consistent engagement
16133.0,3,33,14589.04,43.16,338,8887,26.29,317,314,0.1048,Loyal (6-12m),33,0.9,99,2,Frequent buyers with consistent engagement
16134.0,21,2,618.09,17.66,35,371,10.6,358,337,0.0059,Loyal (6-12m),42,0.9,47,2,Frequent buyers with consistent engagement
16135.0,262,1,517.55,24.65,21,209,9.95,262,0,1.0,Loyal (6-12m),29,0.1,42,0,Budget-conscious customers with moderate spending patterns
16136.0,59,3,709.38,19.17,37,440,11.89,277,218,0.0137,Loyal (6-12m),36,0.6,52,2,Frequent buyers with consistent engagement
16139.0,18,3,635.41,20.5,31,330,10.65,206,188,0.0159,Loyal (6-12m),40,0.5,48,0,Budget-conscious customers with moderate spending patterns
16140.0,65,2,725.18,20.72,35,730,20.86,370,305,0.0065,VIP (1y+),52,0.8,53,2,Frequent buyers with consistent engagement
16141.0,87,1,620.4,20.68,30,238,7.93,87,0,1.0,Recent (1-3m),46,0.1,47,0,Budget-conscious customers with moderate spending patterns
16142.0,249,1,535.34,14.47,37,422,11.41,249,0,1.0,Loyal (6-12m),43,0.1,42,0,Budget-conscious customers with moderate spending patterns
16143.0,2,6,2424.94,20.73,117,919,7.85,368,366,0.0163,VIP (1y+),62,1.0,83,2,Frequent buyers with consistent engagement
16144.0,246,1,175.2,175.2,1,16,16.0,246,0,1.0,Loyal (6-12m),27,0.1,12,0,Budget-conscious customers with moderate spending patterns
16145.0,8,11,3799.49,16.96,224,3123,13.94,359,351,0.0312,Loyal (6-12m),28,1.0,91,2,Frequent buyers with consistent engagement
16146.0,156,3,734.13,25.31,29,427,14.72,231,75,0.0395,Loyal (6-12m),28,0.2,53,0,Budget-conscious customers with moderate spending patterns
16147.0,133,1,375.0,17.05,22,246,11.18,133,0,1.0,Regular (3-6m),45,0.1,32,0,Budget-conscious customers with moderate spending patterns
16148.0,295,1,76.32,76.32,1,72,72.0,295,0,1.0,Loyal (6-12m),34,0.1,2,0,Budget-conscious customers with moderate spending patterns
16149.0,4,2,280.52,15.58,18,308,17.11,141,137,0.0145,Regular (3-6m),24,0.4,22,0,Budget-conscious customers with moderate spending patterns
16150.0,42,5,2053.02,17.55,117,1047,8.95,371,329,0.0152,VIP (1y+),34,0.9,80,2,Frequent buyers with consistent engagement
16152.0,268,1,1829.04,63.07,29,642,22.14,268,0,1.0,Loyal (6-12m),22,0.1,77,0,Budget-conscious customers with moderate spending patterns
